filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,genre
../data/genres_original\country\country.00008.wav,30.1015873015873,0.35533768,0.082976066,0.2743448,0.0010315152,2505.851670781852,282563.05702442443,2574.313231970527,119183.44106351658,5480.083979104424,1421991.2599563356,0.10456258734097919,0.001190326362466941,-6.9278256e-05,0.062426094,-0.0013002438,0.00430127,129.19921875,-19.763226,523.7535,76.64638,368.17474,-4.8265233,157.98383,32.238724,153.2401,7.710495,120.16584,17.18376,125.502,-1.4951016,60.70973,9.149327,55.11929,2.7572665,94.487144,9.145537,81.96829,-2.6543097,62.871857,7.5196233,84.95623,0.38755083,58.546352,4.9685216,76.02589,2.840625,79.34677,1.9047852,75.72898,2.4618192,76.75813,6.3932567,112.83122,-3.3538883,72.66156,6.3065305,73.44452,country
../data/genres_original\country\country.00009.wav,30.081632653061224,0.42960978,0.073859245,0.23645693,0.0013460923,3191.2596105890007,177623.55666050265,2948.014284587389,68535.82199993166,6926.771206325955,865255.0840363721,0.15687278464988427,0.0016034747089357696,-7.660534e-05,0.03382623,-0.0015570112,0.007380899,123.046875,12.145776,190.467,58.997505,143.86583,0.93959516,182.33905,26.743252,118.163994,9.245794,75.586,3.5632026,86.13531,1.5272027,69.45502,8.654258,50.99736,1.00294,61.68064,11.647982,45.167633,-2.1983073,44.565075,1.1939831,39.795216,0.48530075,39.245083,4.4125214,39.026833,-0.18384133,47.26259,3.0693946,42.958374,-1.1723117,34.326633,4.571084,28.169554,0.8877279,36.202812,1.2992412,35.687954,country
../data/genres_original\country\country.00010.wav,30.013333333333332,0.2914594,0.09194,0.074670546,0.0011191191,1861.4546090166984,557437.4540797758,2127.2426522755313,137274.69417119343,3769.3680553037993,2002495.720888631,0.07654006851798144,0.0024411488005628705,6.8963703e-07,0.004969683,-5.1896623e-06,0.0006761019,123.046875,-197.70265,4250.8955,106.49648,936.3929,-4.4335303,577.778,37.656395,319.43765,-0.8653605,298.9679,-0.9621034,161.23958,-3.4531171,145.65048,-0.049805537,90.263664,-9.302802,152.0744,-5.177724,154.31148,-4.2500987,98.60631,-3.5460408,95.369514,-1.3531576,75.19184,-7.124852,51.43031,-1.6266911,52.90203,-2.4774737,47.942715,-5.0505986,61.20959,0.29088062,35.744476,1.0706693,42.223618,-1.6446807,47.217003,country
../data/genres_original\country\country.00011.wav,30.013333333333332,0.30090493,0.094543174,0.07847474,0.0018237712,2839.25842945996,1279450.8300416966,2798.5048227301195,201552.66439679876,6047.924011655307,4012040.0188466306,0.11016274531129157,0.009105973832144218,4.6707657e-07,0.0063804365,-3.599718e-06,0.0007463885,112.34714673913044,-199.05687,5351.382,61.1464,1409.1127,9.977331,549.0497,23.48061,240.85732,10.260272,229.78178,0.0013764773,178.18373,8.017387,162.23888,1.1231515,131.68837,-4.8983784,120.36374,9.487702,126.88626,-6.3569746,88.51003,3.875742,109.545586,1.6276603,97.730545,-1.3460344,116.53311,2.6078076,92.03746,-3.587762,119.04184,1.9701421,133.65169,2.5379188,129.41685,1.036169,165.93625,-0.9794807,160.33925,country
../data/genres_original\country\country.00012.wav,30.013333333333332,0.29652536,0.09001123,0.12688757,0.0019736625,1667.5169597765603,469192.96116135974,2052.754370274817,279225.54394757416,3439.733518525232,2767369.3116408926,0.06405358782869296,0.0011049066119569833,-8.1133555e-07,0.011907416,-6.763457e-06,0.0023979617,89.10290948275862,-141.01443,1975.7771,123.921104,1157.5841,-2.5103798,335.8918,27.954958,220.31139,-0.004282185,203.15593,1.2101256,82.241356,-11.015173,120.82823,-1.3653064,100.0497,-7.0197535,67.00857,-6.129559,67.13691,-5.1838574,100.90648,-2.1625636,57.25453,-4.5987415,54.95865,-2.3517382,54.660553,-1.1944948,47.970657,-3.968197,40.47654,-4.2295647,42.754,-7.809359,38.59576,-1.6702602,34.43456,-1.0921724,40.748234,country
../data/genres_original\country\country.00013.wav,30.013333333333332,0.36810398,0.086336106,0.08002811,0.0011110163,2811.872177544087,523050.28629356506,2841.7562730726136,175336.74491524982,6061.51341130728,2829913.5172841595,0.1295221716695669,0.002385935603463771,8.364288e-07,0.0037839157,-6.5591953e-06,0.001941187,129.19921875,-126.20302,2081.9126,77.6602,538.23425,3.1578352,348.95322,19.944595,106.410866,10.8167715,173.2336,0.72969556,103.827705,5.22846,91.065575,-0.49303117,78.56534,-0.9959411,77.96459,5.39514,87.11326,-3.7251055,54.677048,-3.493331,46.211044,-5.336726,49.77351,0.28801122,48.68753,-2.0074854,44.85928,0.8424076,57.20634,0.33523843,69.2675,-1.1135596,57.48805,-4.39304,57.295593,-2.6176636,92.074776,country
../data/genres_original\country\country.00014.wav,30.013333333333332,0.36505738,0.08822639,0.092618205,0.0010495203,2952.9885811173413,967553.6409762395,3036.4590945849873,125478.3302333188,6570.3581559962295,2667756.5355515587,0.12478399313611756,0.006664443358553215,-2.0484094e-06,0.0044540963,-5.9793847e-06,0.0025950538,135.99917763157896,-124.6224,2332.7776,72.49065,593.6755,16.715553,309.7681,18.250063,180.08768,12.224811,120.818794,8.094714,79.97818,7.9860835,66.8191,-0.5102593,61.23948,2.3697214,75.68055,-0.5687947,58.1871,-5.5688143,49.358727,0.543314,61.029472,-5.0568647,61.634438,-1.1623458,48.829105,-3.5811627,47.390717,-3.6917107,52.237503,-0.17290589,68.21476,-0.6430835,64.37432,-4.141272,62.728516,-3.9908798,78.08125,country
../data/genres_original\country\country.00015.wav,30.013333333333332,0.3795868,0.07959778,0.104739845,0.0006675215,1958.9864228599774,356117.12634977297,2146.923519804291,103053.13913966576,4208.1924190654,1554481.618905179,0.09423639307811292,0.0021944807522931435,1.2947534e-06,0.0068853945,-9.324052e-07,0.0016172578,151.99908088235293,-116.19743,2439.0002,111.75399,829.9792,-5.2453566,328.2051,33.98964,98.26943,-12.460974,109.269554,4.2414293,54.34036,-14.408441,68.88054,8.494257,86.332954,-8.198441,94.804306,-1.3370373,52.187572,-12.551117,38.062252,-5.0011096,41.483555,-2.1393461,33.30717,-1.8339946,39.176987,-8.265982,49.123028,-3.0184085,27.44881,-5.4789276,27.661903,-2.9580772,26.242203,-2.6427643,33.489277,-3.3766387,40.264107,country
../data/genres_original\country\country.00016.wav,30.013333333333332,0.32263863,0.08821939,0.079806626,0.0007574401,1426.0207482117,231987.0784589518,1648.467920931343,109775.55245087107,2880.8278236477668,1360322.070635063,0.060195297394624904,0.0005893339692575957,-1.460501e-06,0.0047306367,-8.576629e-06,0.00089913973,107.666015625,-210.10042,3344.233,139.62177,819.4449,-17.025503,807.8783,57.99346,204.41866,-9.658052,232.9872,-1.9567311,82.9592,-17.993433,90.45245,-8.213175,61.068108,-11.769384,76.342865,-7.876312,56.412388,0.6242505,97.47555,-9.962925,43.411217,-6.469421,38.911137,-3.8414884,53.213383,-12.0469055,41.00775,0.32404715,34.195415,-8.042443,45.260216,-6.8062153,44.579395,-1.8404863,33.889267,-5.930669,34.077286,country
../data/genres_original\country\country.00017.wav,30.013333333333332,0.35725805,0.080702074,0.088679396,0.0003467227,1470.2190431491572,284075.73986943584,1960.209861429048,199312.9067225717,2967.8432809781034,1852731.6304974202,0.06387005752126837,0.0008163957889614217,5.0778937e-07,0.005027205,-9.492302e-06,0.0010098906,89.10290948275862,-171.32309,3324.3464,137.33298,1054.2655,7.9547596,128.95088,28.53364,92.8941,2.6904233,144.79138,-0.5032653,59.848824,-2.9567096,34.520065,-1.1481972,66.51207,-6.1525826,55.760193,-2.397033,63.35603,-5.854901,51.55237,-2.1742196,43.78451,-5.3409767,35.83987,-2.7799234,37.471565,-1.5689759,39.72967,1.2956558,26.376148,-3.4121354,33.611675,-0.90382946,48.521694,2.6215572,33.07901,-0.09373206,43.74565,country
../data/genres_original\country\country.00018.wav,30.013333333333332,0.36986184,0.082602695,0.09675965,0.0010110672,2068.869796587892,342351.242656249,2370.15807218592,143857.0988882087,4098.677845399507,2054621.4639789052,0.09558907941802011,0.0016270848204279586,-6.7273177e-06,0.0062678247,-3.1983943e-06,0.001650282,86.1328125,-131.1577,1982.2456,102.98625,535.50055,-11.529914,333.18207,17.738117,163.18576,16.948603,160.5243,4.4418244,139.50258,1.2972012,118.58127,3.413476,79.284744,-1.5013238,65.80229,1.6068558,89.79305,-7.989871,56.75509,-0.82989687,67.197014,-8.8802805,56.1872,-3.8431878,46.887283,-4.493553,44.957996,-8.938275,48.47312,-6.387143,42.363182,-1.5204931,36.897007,-5.404016,45.167454,-8.042571,42.89677,country
../data/genres_original\country\country.00019.wav,30.013333333333332,0.31572592,0.09329975,0.082008675,0.0031899214,1138.970375102019,161813.70677494412,1462.5548366603607,75459.63335215251,2118.197709723028,687531.5504939195,0.0509447656854215,0.0010109733257209653,1.9515778e-06,0.007745608,-3.4472282e-06,0.0008239547,123.046875,-256.0997,5263.2573,163.07938,873.9414,-22.86085,725.9906,26.925724,378.43314,15.294624,244.06462,-3.5060468,160.76335,4.2238126,162.42474,-0.78757596,99.23011,-9.461128,86.32101,1.7529935,60.92734,-4.4277163,61.107502,-3.6453378,49.288506,-4.2500978,51.106083,-8.10834,81.08755,-2.3792918,51.86905,-5.1488204,48.747723,-11.160197,74.081856,-2.4134085,40.085342,-0.54217404,44.197765,-4.78059,64.72794,country
../data/genres_original\country\country.00020.wav,30.013333333333332,0.3654622,0.085906245,0.105174266,0.0009904394,2407.9531761672592,1071253.1880545705,2532.4203413039213,154307.99885836153,5212.450718713747,3298205.4498685915,0.08680454853054911,0.005420222167619008,-5.3610934e-06,0.008807205,-2.0158743e-06,0.0013817839,103.359375,-161.19606,5332.925,74.76473,1368.4028,22.41922,258.29626,46.01183,392.803,5.280713,230.7774,25.113438,111.81945,-0.5761162,128.90042,10.385748,77.09114,-6.833754,123.672226,5.0545835,132.82541,-0.7702397,50.379276,1.403467,73.7477,-6.012322,67.908646,-4.014767,66.299675,-4.793655,84.24993,-2.8704047,68.51206,-4.9927034,51.40022,-3.6065133,52.091877,-7.578407,81.60196,-3.2216105,55.965015,country
../data/genres_original\country\country.00021.wav,30.013333333333332,0.28923905,0.09126229,0.10979616,0.0016757431,1044.7200862613543,103694.48198749263,1393.8079039816196,52277.7130356278,1947.6307596795243,565250.9408237243,0.04564919881090487,0.00038918082676256963,-1.4849114e-06,0.009389634,-5.7836005e-06,0.0015073513,107.666015625,-209.33365,2706.6697,167.1017,468.5851,-20.841473,340.87476,36.802998,321.86078,10.272971,300.2999,3.9958642,125.406906,-5.6698804,154.58054,-4.625789,104.70374,-6.24442,104.93291,-4.1741776,85.49604,-6.6804767,87.34397,-3.2626216,52.532997,-7.9688377,55.53217,-4.062071,42.887093,-4.9921985,40.85855,-4.5038943,43.213734,-4.0038567,49.849594,-6.3972435,47.451595,-5.915193,46.11398,-8.175333,64.274155,country
../data/genres_original\country\country.00022.wav,30.013333333333332,0.32171428,0.09041467,0.07508869,0.0010249027,1719.4714520311265,176065.97869293767,2142.376265771634,107442.98121134387,3449.9672024543215,1174287.5725780157,0.06805726749806651,0.0006831665929801746,-3.9615202e-08,0.00393917,-1.6867922e-05,0.0011479638,95.703125,-195.07317,3124.9397,114.25745,439.83194,0.0414753,446.80927,38.20062,252.78877,11.286058,285.8027,-6.0460644,230.18849,1.228559,161.25125,0.014777306,90.64967,-15.4136305,153.47789,-3.5779057,97.30667,-6.1284695,91.88202,-4.5047817,88.728355,-0.12425667,64.1423,-4.393803,70.28077,-9.421525,66.86689,-10.715926,61.06836,-6.5454497,42.851192,-10.0430355,46.803288,-7.268235,46.76453,-4.0165167,44.54858,country
../data/genres_original\country\country.00023.wav,30.013333333333332,0.30543447,0.098853014,0.03888375,0.0004699835,1495.5580556268485,625147.921395805,2331.9170617315413,246994.78641113153,3053.293292760296,4406825.085896476,0.03546364438321732,0.0018982307450734052,-6.0129187e-06,0.0017051352,-8.9799e-06,0.00012930209,83.35433467741936,-353.09116,6464.966,110.67462,798.8584,32.743443,697.18274,24.189941,275.63693,18.754097,231.32526,5.9265885,123.98299,-1.7344853,113.25278,3.8793368,86.96511,-2.979119,103.91724,-1.9010768,59.55,-2.8730125,85.103874,-0.98325014,96.8882,-6.486425,66.06567,-4.2474575,53.944393,-3.7497628,64.68378,-6.016767,65.89721,-7.187651,72.77276,-2.5127835,41.377987,-4.0373755,65.983635,-3.4209433,60.47205,country
../data/genres_original\country\country.00024.wav,30.013333333333332,0.2704669,0.09071272,0.09655079,0.0016786593,1738.8802794251512,572131.8806107295,1907.2670832046574,159287.81951753635,3424.7701905996228,2345358.2065239404,0.08241794760247487,0.002278907123196443,-1.8516307e-06,0.007897608,-1.0390506e-05,0.0014233482,129.19921875,-200.06026,5586.858,109.140465,1614.1749,-5.542463,318.02213,48.140514,236.67136,1.2196504,384.15656,4.592618,201.10753,-9.150065,148.7156,-1.4768001,93.4331,-11.666416,71.95741,-5.2047043,119.829124,-11.545386,65.49482,4.9804335,106.84675,-4.9844666,71.55456,-6.054702,55.084217,-0.6854685,63.31419,-8.531243,54.154064,-8.462758,42.26103,-7.9394183,57.422745,-7.6054854,53.17412,-0.389978,55.384125,country
../data/genres_original\country\country.00025.wav,30.013333333333332,0.3473293,0.0891431,0.07988017,0.001133427,1565.155663257242,412674.9837943289,2016.0878279617248,149574.9589868048,3188.704332674739,1995409.1737735244,0.05727693892594741,0.0015802429810291702,1.5268918e-06,0.005457059,-6.763991e-06,0.00073790736,143.5546875,-200.6344,4036.3396,119.69184,1000.00793,-3.590749,306.5279,31.953747,271.7818,9.979258,204.4108,15.293263,174.89156,0.64658076,99.12299,0.23592448,95.58163,-4.4701905,73.68773,-2.3123803,82.33168,-5.2613406,64.25897,-2.4783907,53.451187,-6.041272,68.53232,-0.79284084,67.05961,-4.698356,42.413998,-11.286766,47.367844,-8.868494,53.44086,-8.070287,47.285397,-3.155758,58.463566,0.33077013,68.12835,country
../data/genres_original\country\country.00026.wav,30.013333333333332,0.32985726,0.08404834,0.10050229,0.0013079552,1270.301226914328,272429.5903014369,1702.208123239175,133877.09732230325,2498.1929628589037,1595112.7281887159,0.05480418902262181,0.0008974486797706776,4.316896e-06,0.0077898484,-9.113402e-06,0.0013407425,107.666015625,-194.2351,3124.433,151.79347,971.6288,-3.0450046,405.03177,29.494707,330.33145,9.111862,290.7467,5.9693475,148.21106,3.7879229,149.1081,3.7599015,147.58336,-5.853435,111.20592,1.5923063,98.1254,-3.765781,96.05302,0.94019234,67.05356,1.9712703,71.638504,-2.2243292,96.94256,3.352178,54.07298,3.7439473,51.901783,-1.1339498,53.607452,2.2293496,42.987343,3.3601303,50.672966,-4.146596,54.199825,country
../data/genres_original\country\country.00027.wav,30.013333333333332,0.3918148,0.08199237,0.11655147,0.0010271678,2011.7251476004385,181070.26389241777,2140.448308361406,168275.31606436928,3907.7517763921114,1103515.4614145407,0.09735036615429234,0.0009358761897691962,-1.6588424e-06,0.007815418,4.4726366e-05,0.002798721,92.28515625,-100.76679,1935.7324,106.98421,446.96713,-27.158413,572.08795,29.09983,236.04877,5.039681,221.80173,-5.423927,128.53587,3.2426603,118.05496,-5.179371,46.99041,-5.118583,69.17563,-0.8158501,58.82114,-3.8342147,44.84023,-2.705255,51.665386,-6.645411,42.617283,-4.6659985,33.174908,-5.6974974,39.710213,-5.994116,38.005844,-10.221099,42.255535,-10.534869,40.982758,-5.7335424,37.127373,-7.296422,42.375088,country
../data/genres_original\country\country.00028.wav,30.013333333333332,0.3182826,0.08851994,0.09406918,0.0009529681,1474.2739870616333,121437.40266711859,1886.0071281542077,77619.43805768785,2925.9676125652554,596714.8201732222,0.05981539721094354,0.0005936093867270005,3.322788e-06,0.006732434,4.931482e-05,0.0009888177,89.10290948275862,-169.22511,1604.0115,132.78679,337.4112,-13.487546,267.00174,31.186213,160.99521,6.340469,161.7385,-3.7556653,103.901306,-2.0590017,74.743546,-3.6253164,70.219284,-4.56124,131.65065,1.2809825,71.41424,-6.97704,57.41643,-7.2528353,80.7607,-1.3950256,57.811787,-9.51109,55.23119,-5.4246473,72.35716,-1.9138142,52.047153,-7.1670804,46.38057,-1.4267458,47.27188,0.16021526,43.67562,-4.110891,38.20248,country
../data/genres_original\country\country.00029.wav,30.013333333333332,0.3099739,0.08916509,0.11706559,0.0020278494,1214.2001323890852,146532.1623733767,1555.577737612877,153349.0556003731,2274.3092689602668,955329.0284968374,0.054210547781322505,0.00046561125793374337,-7.5470865e-07,0.009651732,-6.005033e-06,0.0023131853,89.10290948275862,-171.24199,2248.4548,160.48726,614.0096,-17.805805,482.6086,30.491003,177.29805,7.5109696,185.00932,-8.247462,135.37552,-5.667516,72.90028,0.13154976,72.5754,-8.835052,76.618484,-2.655703,52.474308,0.7119979,94.650955,-3.7818263,57.804462,-6.502074,56.58622,3.7801006,42.273262,-5.4355664,41.799656,-3.0836108,36.90614,-6.2549243,51.615627,-1.9367638,41.753986,-0.83901155,36.8429,-1.439849,34.35409,country
../data/genres_original\country\country.00030.wav,30.013333333333332,0.2213738,0.08617063,0.07958206,0.0021662815,1240.7101460307977,336590.6068898896,1997.01199708467,285495.37260080257,2413.3841176044084,3640645.845509408,0.0428343121616396,0.0002306508875935565,-8.21632e-07,0.007497693,4.9506325e-05,0.00019389781,161.4990234375,-277.10757,3851.7273,128.25293,883.39966,42.425163,286.7009,37.693504,99.73206,12.766559,122.027336,9.593897,104.30225,-5.988017,103.103874,-7.539555,75.30908,-8.03414,87.72457,-4.942542,89.69906,-6.532016,105.37972,-3.6276438,118.71955,-7.2275634,115.55607,-7.4517097,77.36923,-1.5754973,88.47333,1.3886029,118.12616,3.0774212,95.76072,2.512724,62.5053,-1.051027,78.64684,-2.747677,85.49089,country
../data/genres_original\country\country.00031.wav,30.013333333333332,0.31345084,0.081903666,0.100796506,0.0012384675,2053.1842219986365,516926.93890856515,2187.743333767352,207999.8416778476,4094.547733740574,2032175.0612000637,0.09532511298820573,0.002442687414681044,-0.00030648804,0.008322097,-0.0007325783,0.0012449203,112.34714673913044,-130.48167,2163.7178,104.1242,840.40344,-19.271059,308.69397,34.147877,144.68779,5.397541,143.7326,-2.171723,89.70546,-0.7280454,111.41695,-2.9078915,100.06664,-5.4620857,67.56336,4.0693655,83.273575,-4.4698324,58.901077,3.5257306,67.95232,2.148122,59.185566,0.19073835,60.83102,2.678066,53.727226,-3.0912166,42.250412,-3.1905007,40.426746,1.6676377,42.905235,-0.6860094,47.65317,-4.3751063,61.259533,country
../data/genres_original\country\country.00032.wav,30.013333333333332,0.33107468,0.091262855,0.060507,0.0012169539,1823.2405420958114,549067.0338559739,2205.841484150421,213447.68078555595,4016.0006706786544,2242566.643231834,0.06758635742942769,0.002030944291778555,-1.3801385e-06,0.003704367,2.5743639e-05,0.000452567,99.38401442307692,-237.93953,4659.7905,97.7333,983.29755,6.486745,359.00125,45.971268,215.74901,2.1488123,208.34268,16.21856,76.055954,8.811721,93.077225,7.7636333,86.9438,-0.5899205,89.74949,4.483779,70.686584,0.14919905,56.23633,3.0199268,47.576694,-1.6625808,94.578896,-5.413756,152.31136,-2.8238852,115.14044,-3.056329,67.04429,-0.49918562,84.41333,-0.105470166,53.75082,-3.8538585,53.002754,-2.6616335,54.095356,country
../data/genres_original\country\country.00033.wav,30.013333333333332,0.31685027,0.09002706,0.1045934,0.0023080928,2456.7182165816203,456502.49979282735,2387.4975939529986,153311.69537530115,4914.87450832004,1597988.171736347,0.12363183065061871,0.003209293914739576,9.9386e-07,0.007273818,-1.2834568e-05,0.0028407061,92.28515625,-133.27147,4161.8745,78.98,743.2064,-5.651681,474.45572,35.54217,373.62646,-7.5470138,163.83241,7.928213,130.94127,2.7289066,119.52438,0.40225086,109.27072,-1.1442518,88.824005,-1.1125526,72.9622,-7.844962,88.68982,-1.1714913,71.808044,-4.817747,63.855526,-3.1375563,63.087128,-5.0382576,85.059525,-1.090216,91.134766,-0.9750227,71.01831,-2.464431,88.22367,1.1565145,98.90335,-1.8438416,79.30553,country
../data/genres_original\country\country.00034.wav,30.013333333333332,0.35918695,0.09122605,0.07823296,0.0015906163,2614.3440997684415,791540.7102532069,2655.9285724653673,277060.1227092044,5435.626631380511,4002741.058393194,0.11928223789153132,0.0033713250483454805,1.3930267e-07,0.0025956824,-8.0843865e-06,0.002955517,135.99917763157896,-153.86862,2850.905,83.66914,838.65216,-8.426157,628.30896,13.954346,168.00485,13.531212,148.42822,3.7665932,212.45001,3.009783,107.246666,6.355866,76.59772,2.077902,88.42241,2.068881,86.83437,3.1684868,97.59816,-0.48438066,75.17088,-3.0256162,79.86324,-4.530002,80.66692,-5.0442257,66.2665,-4.920896,69.90961,-6.1262865,54.658436,-1.672101,63.48694,0.45192307,74.39681,-1.5518765,112.73303,country
../data/genres_original\country\country.00035.wav,30.013333333333332,0.37588015,0.081554346,0.099928215,0.0011483484,2321.8879492685483,543369.4609369717,2545.383232254306,155880.28576990735,4580.651883791328,2651214.8232993134,0.10436530234918794,0.0025564454615576993,1.6865047e-06,0.00508447,8.7881046e-05,0.0030207345,99.38401442307692,-120.41707,1672.3914,95.35442,716.5154,-6.02527,317.6934,25.163818,298.25122,20.953636,225.9396,-7.1270046,187.8868,8.549671,80.67331,2.433669,97.76093,-14.656027,89.47674,9.28693,140.64565,-2.3609254,88.01466,-3.1556685,69.2408,0.61143726,51.28721,-4.418287,66.24692,-7.454242,58.242695,-0.44656545,51.756744,-3.5862525,51.064175,-5.022178,46.98472,-2.5233455,35.87048,-4.75625,33.30383,country
../data/genres_original\country\country.00036.wav,30.013333333333332,0.34468597,0.08629888,0.022760969,0.00025617715,1827.8001725934416,574280.7957483823,2050.2592014517736,136430.0071934517,3647.521434527262,2282558.32408191,0.08486652890564579,0.0037378242679279704,1.7889654e-06,0.00051082217,4.352992e-05,0.00012880475,112.34714673913044,-339.64667,6961.518,97.738594,1134.0857,-9.763496,694.03845,50.972683,294.69437,7.814855,304.76822,11.721101,291.7168,0.673925,133.0787,2.4926815,101.43738,-4.7740016,84.659386,0.2095193,77.45646,-5.9796576,74.39917,-2.9014666,82.7487,-6.1582875,54.945187,-1.8433899,58.88012,-5.355295,69.60805,-8.310177,64.54633,-10.716725,55.995796,-7.7242303,60.732044,-3.43076,70.5567,-6.958146,109.7476,country
../data/genres_original\country\country.00037.wav,30.013333333333332,0.37394306,0.08425221,0.07204812,0.0008102466,2068.662126290897,678840.7932719177,2437.6024358625427,229373.22517522873,4232.98974269504,3543755.2679703794,0.08496433620939675,0.0025842130667934633,1.1827125e-05,0.0035562364,8.076312e-05,0.0010417819,99.38401442307692,-173.44347,2589.217,105.07096,1031.8473,1.1555927,448.9928,24.115498,212.77344,22.134285,269.52142,2.5480733,197.00897,-1.5893732,96.71251,0.16644387,68.617836,-5.3277473,94.47404,3.8132274,74.21608,-4.5264587,75.843185,-4.588155,61.494576,-1.5657426,47.51113,-2.2591257,47.044754,-3.8538094,38.701855,-6.459401,48.62793,-7.4668293,49.683388,-5.533458,43.236664,-2.193058,54.280445,-2.4577625,39.21128,country
../data/genres_original\country\country.00038.wav,30.013333333333332,0.3672548,0.08582321,0.09088994,0.00092759304,2860.0275833530027,519821.7709136181,2919.6222345104266,147343.79474279226,6246.1527176080335,2144473.120489501,0.12114926225348027,0.002022413216851061,-9.9959936e-05,0.0046257293,-0.00074328494,0.0021371657,151.99908088235293,-118.0589,1851.5721,74.18071,576.56006,8.265662,304.34842,15.447167,208.4355,6.1578817,95.98054,8.441981,108.785995,4.1116734,91.049416,5.726584,77.73942,-1.9592637,79.355385,3.1633985,83.96386,5.048196,65.104454,-1.1217973,57.01043,2.437973,55.660835,-1.4263783,70.49636,-4.7327013,49.592625,-6.3664823,72.43519,-5.741871,53.59818,-6.265362,49.049454,-4.5188313,42.08946,-1.0050511,64.146835,country
../data/genres_original\country\country.00039.wav,30.013333333333332,0.43772945,0.07516022,0.09632568,0.0007618461,3760.408113053086,586348.3379936039,3052.8443953202923,127621.83233693782,7442.153116389936,1729130.2883433215,0.21236722375290024,0.0038961118281588057,6.769395e-07,0.0039639827,6.980865e-06,0.0027252843,123.046875,-89.70955,1966.9891,36.28278,456.47452,11.465646,323.66513,37.4974,204.34834,9.179834,197.9916,3.7314453,66.11524,2.827662,113.86529,6.81722,86.284,1.4637537,59.85681,0.09840078,57.27815,1.0316733,55.2373,1.1726795,50.409946,-3.5680354,53.594536,-2.089673,52.409332,1.715117,47.3914,-1.364941,45.74565,-4.3771777,42.101242,-2.600144,64.59097,-3.5321813,59.6723,-4.231365,69.64994,country
../data/genres_original\country\country.00040.wav,30.013333333333332,0.3734549,0.086089894,0.10900008,0.0015158142,2449.7536777060777,298782.18439779064,2560.4589639124774,122978.31397037073,5042.957930775087,1605531.661950736,0.10630558778035576,0.0012847523719134927,-8.2785135e-07,0.0058631026,-6.7037254e-05,0.004046451,143.5546875,-102.86875,3303.7656,85.338524,421.50125,-4.320379,347.6169,30.584402,206.70572,3.0148716,209.40965,-1.9487438,132.24567,4.437098,106.743744,3.4139795,65.83411,-4.258278,80.91467,-1.7707374,64.182335,-3.9678407,59.86493,-1.3573309,56.96331,-3.7603476,59.011497,-5.1723924,58.18838,-2.8900797,43.149097,-0.26617244,39.317112,-7.4162846,41.551285,-4.097761,39.092182,-3.4465065,40.97523,-10.108175,89.515396,country
../data/genres_original\country\country.00041.wav,30.013333333333332,0.40024942,0.08268221,0.11321748,0.0005844507,2634.223606489956,820604.1594482007,2898.649215130567,233526.01533940603,5808.127730296549,4557240.099697613,0.09586022090100542,0.002870199788994028,1.0380629e-05,0.0076858453,0.0001786206,0.002293159,129.19921875,-111.62214,2638.1965,82.249146,806.282,13.051351,390.76895,31.925335,173.61382,23.684826,141.097,-0.53294593,135.49315,12.033109,82.73187,3.66216,93.33871,-5.7393713,154.67062,3.3419154,57.837936,1.4315193,58.903786,0.77138203,49.28343,0.5497473,52.343533,-1.1433071,32.112923,-1.7450073,30.263493,0.5581425,42.992695,-2.3293762,41.70618,-4.6182427,41.239,-0.6183298,29.180056,-4.9373837,29.841318,country
../data/genres_original\country\country.00042.wav,30.013333333333332,0.39165658,0.085337706,0.11766618,0.00049675687,2387.97203880899,345802.97933561297,2716.6177620554517,119167.97541014924,5391.869097574681,1645358.802792711,0.08704434636020882,0.0012745851608616627,-1.6199992e-07,0.007823108,-2.1697311e-05,0.0025191153,103.359375,-101.28794,1536.188,84.11575,350.39456,7.7757306,210.81738,30.372738,144.13539,13.849443,114.1468,11.625496,83.2374,-0.11909644,54.276623,-4.9368935,78.7438,-2.3647227,54.09047,-1.968338,56.329742,-8.188102,51.135925,2.820076,60.178516,0.5401414,61.03814,-6.7938085,42.475773,-4.3162775,40.51504,-4.5806985,30.948738,-9.840426,31.47095,-5.6853867,37.422245,-10.406918,28.774456,-7.5124674,36.975174,country
